Unnamed: 0,Canal_id,year,Canal_name,Sample_water_point,TEMP. (oC),  pH,DO (mg/l),H2S (mg/l),BOD (mg/l),COD (mg/l),SS (mg/l),TKN (mg/l),NH3N (mg/l),NO2 (mg/l),NO3 (mg/l),T-P (mg/l),T.Coliform (col/100ml),Sample_water_point (EN),Canal_name (EN),Latitude,Longitude
560,1431.0,2562,คลองวัดไทร,ถ.พระราม 3 วัดไกร,28.92,7.13,1.97,0.33,11.0,70.75,18.42,6.01,2.34,0.34,2.19,0.77,427000000000.0,"Rama 3 Rd., Wat Krai",Khlong Wat Sai,13.691323644851300,100.51936521509000
561,1441.0,2562,คลองวัดช่องนนทรี,ถ.พระราม 3 เข้าซอย 53,29.0,7.1,2.08,0.14,9.17,84.67,48.0,7.04,4.14,0.47,2.03,0.76,38100000000.0,"Rama 3 Rd., enter Soi 53.",Khlong Wat Chong Nonsi,13.692690162482400,100.54987830509000
562,1451.0,2562,คลองลำสาลี,ถ.กรุงเทพกรีฑา โรงเรียนลำสาลี,28.83,7.21,3.16,0.0,11.33,57.33,17.58,10.61,5.13,0.04,1.65,1.1,91900000.0,Krungthep Kreetha Rd. Lamsalee School,Khlong Lam Sali,,
563,1452.0,2562,คลองลำสาลี,ถ.กรุงเทพกรีฑา ซอยประชาร่วมใจ,28.83,7.25,3.66,0.0,9.92,58.25,26.83,8.36,4.41,0.13,1.61,1.18,47200000.0,Krungthep Kreetha Rd. Soi Pracha Ruamjai,Khlong Lam Sali,,
564,1461.0,2562,คลองวัดใหม่,ถ.พระราม 3 ธ.กรุงศรีอยุธยาฯ,29.0,7.09,3.11,0.0,7.17,79.0,39.42,5.88,3.17,0.48,2.36,0.61,10600000000.0,"Rama 3 Rd., Bank of Ayudhya",Khlong Wat Mai,13.77268833269170,100.46673411441600
565,1471.0,2562,คลองวัดปริวาส,ถ.พระราม 3,29.0,7.2,2.55,0.03,10.0,75.08,28.25,6.8,3.44,0.3,2.03,0.81,2070000000.0,Rama 3 Rd.,Khlong Wat Pariwat,13.677605396759500,100.53499414365500
566,1491.0,2562,คลองวัดดอกไม้,ถ.พระราม 3 วัดดอกไม้,29.0,7.12,2.68,0.01,6.5,63.17,20.25,5.0,2.27,0.34,2.13,0.89,533000000.0,"Rama 3 Rd., Wat Dokmai",Khlong Wat Dokmai,13.7019968243943,100.524769195489
567,1501.0,2562,คลองโรงน้ำมัน,ถ.พระราม 3 ข้างปั้มน้ำมันบางจาก,29.0,7.25,1.73,0.33,10.33,76.58,15.83,5.87,3.4,0.24,1.83,0.66,92300000000.0,"Rama 3 Rd., next to Bangchak gas station",Oil factory canal,,
568,1513.0,2562,คลองครุ,ถ.เสรีไทย 67,29.17,7.4,2.23,0.03,11.58,59.58,13.67,9.93,5.58,0.15,1.86,1.09,3930000000.0,Seri Thai Road 67,Khlong Khru,13.810256208406600,100.67540888227700
569,1531.0,2562,คลองเกร็ด,ถ.ปัญญา-เนเจอรัลปาร์ค,29.17,7.38,1.4,0.08,11.33,60.08,10.0,9.77,5.17,0.08,1.68,0.89,21400000000.0,Panya-Natural Park Rd.,Khlong Kret,13.906358393920000,100.49216657031000
570,1541.0,2562,คลองคอตัน,ถ.ปัญญา-เนเจอรัลปาร์ค,29.17,7.48,1.65,0.13,12.75,61.83,15.0,10.95,6.0,0.06,2.03,1.1,1830000000.0,Panya-Natural Park Rd.,Kho Tan Canal,,
571,1551.0,2562,คลองรหัส,ถ.เสรีไทย 57,29.17,7.41,1.9,0.03,14.08,58.42,13.92,13.1,7.5,0.0,1.76,1.63,9290000000.0,Seri Thai Road 57,Khlong Code,,
572,1561.0,2562,คลองลำต้นนุ่น,ถ.เสรีไทย 73,29.17,7.43,0.42,0.38,22.25,75.58,18.0,17.97,11.36,0.03,2.45,1.9,66000000000.0,Seri Thai Road 73,Khlong Thom Nun,,
573,1571.0,2562,คลองบ้านม้า,ถ.รามคำแหง สามแยกบ้านม้า,28.58,7.23,1.69,0.06,10.92,54.92,34.58,11.01,6.64,0.01,1.5,1.18,3760000000.0,"Ramkhamhaeng Road, Ban Ma Intersection",Khlong Ban Ma,14.491138387788400,100.50697547679400
574,1572.0,2562,คลองบ้านม้า,ถ.รามคำแหง (สุขาภิบาล 3),28.58,7.29,1.51,0.02,10.5,55.08,39.42,11.67,5.95,0.0,1.43,1.13,238000000000.0,Ramkhamhaeng Road (Sukapiban 3),Khlong Ban Ma,14.491138387788400,100.50697547679400
575,1591.0,2562,คลองสะพานสูง,ถ.รามคำแหง หมู่บ้านกรีนเบอร์วิลล์,28.58,7.28,0.54,0.1,16.08,65.17,41.17,12.65,6.83,0.0,1.7,1.47,294000000000000.0,"Ramkhamhaeng Rd., Greenberville Village",Saphan Sung Canal,,
576,1611.0,2562,คลองทับช้างล่าง,ถ.กรุงเทพกรีฑา ซ.ภราดร,28.75,7.28,1.88,0.13,14.42,62.0,17.17,10.56,6.37,0.0,1.91,1.08,221000000000000.0,"Krungthep Kreetha Rd., Soi Paradorn",Khlong Thap Chang Lang,13.76456708370280,100.70298431740200
577,1621.0,2562,คลองบัวคลี่,ถ.เลียบมอเตอร์เวย์ หน้าวัดลาดบัวขาว,28.67,7.32,3.57,0.0,8.75,56.5,19.0,8.63,5.07,0.08,1.53,1.1,2040000000.0,Road along the motorway In front of Lat Bua Khao Temple,Khlong Bua Khli,13.584240371777900,100.70750558700100
578,1631.0,2562,คลองหลอแหล,ถ.ราษฎร์พัฒนา ซ.มิสทิน,28.67,7.34,3.69,0.0,8.33,53.33,19.42,7.43,4.33,0.08,1.54,1.17,146000000.0,"Rat Phatthana Rd., Soi Mistin",Khlong Lo Lae,13.7987768395629,100.2454025
579,1641.0,2562,คลองลำมะขาม,ถ.ฉลองกรุง,29.0,7.27,1.63,0.03,7.0,53.83,15.5,5.03,2.13,0.2,2.05,0.7,116000000.0,Chalong Krung Rd.,Khlong Lam Makham,13.782319004141100,100.81218320081100
580,1651.0,2562,คลองมะนาว,ถนนรัชดาภิเษก พระราม 4,29.0,7.13,0.56,0.18,24.75,101.75,62.67,14.66,9.33,0.18,1.75,1.22,333000000000000.0,"Ratchadaphisek Road, Rama 4",Khlong Manao,13.8984753029131,102.300442723311
581,1661.0,2562,คลองมหาศร,เลียบคลองภาษีเจริญฝั่งเหนือ ซ.5,28.25,7.07,1.23,0.02,6.42,41.83,5.58,6.03,2.93,0.28,2.18,0.86,19800000000.0,"Along Phasi Charoen Canal, North Side, Soi 5",Khlong Mahasorn,,
582,1662.0,2562,คลองมหาศร,ถ.เพชรเกษม 112 รร.เทคโนโลยีหมู่บ้านครู,28.25,7.11,2.35,0.01,5.08,39.5,8.25,5.66,2.63,0.31,2.45,0.78,140000000.0,Phetkasem Rd. 112 Kru Village Technology School,Khlong Mahasorn,,
583,1663.0,2562,คลองมหาศร,ถ.เพชรเกษม112สะพาน3แยกไปทวีวัฒนา,28.25,7.16,2.52,0.02,6.0,44.83,9.75,5.75,2.89,0.24,2.74,0.88,483000000.0,"Phetkasem Road 112, Bridge 3, intersection to Thawi Watthana",Khlong Mahasorn,,
584,1671.0,2562,คลองบางจาก,ถ.กาญจนาภิเษกก่อนถึงเดอะมอลบางแค,28.25,7.14,0.56,0.08,10.42,53.58,11.0,4.82,2.0,0.19,1.24,0.73,13400000000.0,"Kanchanaphisek Rd., before reaching The Mall Bang Khae",Khlong Bang Chak,13.616893104385200,100.54199283343500
585,1672.0,2562,คลองบางจาก,ถ.พุทธมณฑลสาย2 บ่อสูบน้ำคลองบางจาก,28.25,7.18,1.71,0.02,6.67,46.92,5.83,4.48,1.54,0.19,1.26,0.83,10900000000.0,Phutthamonthon Sai 2 Rd. Bang Chak Canal Pumping Well,Khlong Bang Chak,13.616893104385200,100.54199283343500
586,1681.0,2562,คลองบางไผ่,ถ.เลียบคลองทวีวัฒนาสุดเขต สน.ค้างพลู,28.25,7.17,1.69,0.28,9.75,52.67,7.92,5.4,2.04,0.06,1.33,1.02,103000000.0,"Liab Khlong Thawi Watthana Sudket Road, Khang Phlu Police Station",Khlong Bang Phai,13.879995929558300,100.42901681128100
587,1682.0,2562,คลองบางไผ่,ถ.พุทธมณฑลสาย2 สะพานข้าม ค.บางไผ่,28.25,7.21,2.23,0.04,7.08,44.17,8.92,4.29,1.63,0.09,1.38,0.57,174000000.0,"Phutthamonthon Sai 2 Road, Crossing Bridge, Bang Phai Subdistrict",Khlong Bang Phai,13.879995929558300,100.42901681128100
588,1691.0,2562,คลองสามวา,หทัยราษฎร์,29.5,7.19,2.4,0.0,5.92,43.5,33.33,7.46,3.37,0.14,1.63,0.83,5070000.0,Hathairat,Khlong Sam Wa,13.8476118,100.728278
589,1692.0,2562,คลองสามวา,สุเหร่าคลองสามวา,29.5,7.27,2.62,0.0,6.17,48.67,40.17,6.78,3.16,0.13,1.65,0.78,15600000.0,Khlong Sam Wa Mosque,Khlong Sam Wa,13.8476118,100.728278
590,1701.0,2562,คลองพลับพลา,สถานีสูบน้ำคลองพลับพลา,29.58,7.18,1.24,0.06,11.25,64.58,11.5,10.64,5.72,0.11,1.73,0.79,602000000.0,Khlong Phlapphla Pumping Station,Khlong Phlapphla,13.7838266,100.61336700000000
591,1702.0,2562,คลองพลับพลา,ประตูคลีนิคศูนย์แพทย์พัฒนา ถ.ประดิษฐ์มนูธรรม,29.59,7.14,0.91,0.03,10.5,60.08,13.75,11.86,6.48,0.05,1.73,0.8,186000000.0,Pattana Medical Center clinic door Praditmanutham Rd.,Khlong Phlapphla,13.7838266,100.61336700000000
592,1703.0,2562,คลองพลับพลา,หน้าลานจอดรถคลีนิคศูนย์แพทย์พัฒนา ถ.ประดิษฐ์มนูธรรม,29.59,7.15,0.78,0.04,10.08,56.42,12.33,10.09,6.88,0.09,1.63,1.25,153000000.0,"In front of the clinic parking lot, Phatthana Medical Center Praditmanutham Rd.",Khlong Phlapphla,13.7838266,100.61336700000000
593,1704.0,2562,คลองพลับพลา,หลังหมู่บ้านพลับพลา ฝั่ง สน.วังทองหลาง,29.57,7.18,2.18,0.03,10.92,57.08,11.33,10.75,6.28,0.04,1.55,1.09,49500000.0,"Behind Phlapphla Village, side of Wang Thonglang Police Station.",Khlong Phlapphla,13.7838266,100.61336700000000
594,1705.0,2562,คลองพลับพลา,ลำธารคลองพลับพลา หลัง สน.วังทองหลาง,29.57,7.18,1.84,0.06,12.5,64.17,19.0,11.44,7.43,0.12,1.34,1.23,454000000.0,"Khlong Phlapphla Stream, behind Wang Thonglang Police Station",Khlong Phlapphla,13.7838266,100.61336700000000
595,1711.0,2562,คลองพลับพลา,หลังป้อมตำรวจ ตรงข้ามคลีนิคศูนย์แพทย์พัฒนา,29.58,7.2,1.09,0.07,11.58,63.92,10.33,10.26,6.23,0.11,1.63,1.06,168000000.0,Behind the police station Opposite the Phatthana Medical Center Clinic,Khlong Phlapphla,13.7838266,100.61336700000000
596,1721.0,2562,คลองต้นสน,ซอยต้นสน หน้าโรงเรียนนานาชาติมัลเบอรี่ส์,29.75,7.25,0.61,0.09,25.0,78.25,26.5,21.98,14.11,0.27,5.28,2.58,60500000000000.0,"Soi Tonson, in front of Mulberry International School",Khlong Tonson,,
597,1722.0,2562,คลองต้นสน,ซอยต้นสน หน้าสถานฑูตเนเธอร์แลนด์,29.75,7.28,1.36,0.66,26.67,93.92,38.42,21.27,14.1,0.15,3.54,2.42,1020000000000000.0,"Soi Tonson, in front of the Netherlands Embassy",Khlong Tonson,,
598,1731.0,2562,คลองสมคิด,ซอยสมคิด หน้าลานจอดรถซัลทรัลชิดลม,29.75,7.15,0.0,1.03,84.5,170.67,63.42,32.28,23.33,0.03,3.49,2.74,5370000000000000.0,"Soi Somkid, in front of Central Chidlom parking lot",Khlong Somkid,,
599,1732.0,2562,คลองสมคิด,ซอยสมคิด ก่อนโรงแรมปาร์คนายเลิศ,29.75,7.23,0.01,0.17,33.58,92.0,23.17,18.34,13.3,0.0,2.03,2.06,2510000000000000.0,"Soi Somkid, before Nai Lert Park Hotel",Khlong Somkid,,
600,1741.0,2562,คลองสี่,ถนนสุวินทวงศ์(เลย)บริษัทแสงสหมิตรสตีล จำกัด,29.0,7.33,3.35,0.0,7.25,52.5,48.75,4.9,1.61,0.27,1.97,0.52,1190000.0,Suwinthawong Road (Loei) Saeng Sahamit Steel Company Limited,Khlong Si,14.0982861,100.6871222
601,1751.0,2562,คลองลำต้นไทร,ถนนสุวินทวงศ์ ก่อน กฟผ.สุวินทวงศ์,29.0,7.28,1.39,0.29,16.08,74.17,26.33,14.84,8.74,0.16,2.65,3.53,3850000.0,"Suwinthawong Road, before EGAT Suwinthawong",Khlong Thom Sai,13.8114387779016,100.802369553522
602,1761.0,2562,คลองบางมด,พระราม 2 (วัดยายร่ม),29.0,6.94,2.58,0.0,7.67,47.75,16.58,5.76,2.48,0.18,1.53,0.95,13100000.0,Rama 2 (Wat Yai Rom),Khlong Bang Mot,13.682954962194100,100.46352753270900
603,1762.0,2562,คลองบางมด,ซอยพุทธบูชา 24,29.0,6.93,3.38,0.0,6.33,55.5,16.75,5.06,2.33,0.28,2.03,1.0,7160000.0,Soi Phutthabucha 24,Khlong Bang Mot,13.682954962194100,100.46352753270900
604,1763.0,2562,คลองบางมด,วัดพุทธบูชา,29.0,7.04,2.47,0.0,5.75,54.08,18.67,5.08,1.86,0.17,1.97,1.04,1520000.0,Buddhabucha Temple,Khlong Bang Mot,13.682954962194100,100.46352753270900
605,1764.0,2562,คลองบางมด,ถนนเลียบวงแหวน,29.0,7.07,3.2,0.0,6.58,59.42,19.17,5.8,2.64,0.22,1.85,0.78,4780000.0,ring road,Khlong Bang Mot,13.682954962194100,100.46352753270900
606,12.0,2563,คลองคูเมืองเดิม,ปตร.ราชินี,29.5,7.1,2.8,0.0,7.2,67.4,17.3,3.9,1.2,0.4,3.6,0.4,91700000000000.0,Her Royal Highness Princess Maha Chakri Sirindhorn,Khlong Khu Mueang Derm,13.752721017758600,100.49605032679600
607,13.0,2563,คลองคูเมืองเดิม,หน้ากรมที่ดิน,29.5,7.1,3.2,0.0,7.1,65.8,19.7,3.0,0.9,0.3,3.3,0.4,917000000000000.0,Department of Lands page,Khlong Khu Mueang Derm,13.752721017758600,100.49605032679600
608,14.0,2563,คลองคูเมืองเดิม,อนุสาวรีย์แม่ธรณีมวยผม สนามหลวง,29.7,7.1,3.5,0.0,6.3,77.0,35.3,2.7,0.1,0.3,3.6,0.4,383000000000000.0,"Mother Earth Muay Hair Monument, Sanam Luang",Khlong Khu Mueang Derm,13.752721017758600,100.49605032679600
609,15.0,2563,คลองคูเมืองเดิม,ปตร. พระปิ่นเกล้า,29.5,7.1,3.8,0.0,6.2,76.5,34.5,2.3,0.2,0.3,3.7,0.4,91700000000000.0,Phra Pinklao Police Station,Khlong Khu Mueang Derm,13.752721017758600,100.49605032679600
610,16.0,2563,คลองคูเมืองเดิม,สะพานหน้ากระทรวงมหาดไทย,29.7,7.1,3.3,0.0,6.7,75.7,27.6,2.6,0.5,0.3,3.5,0.4,91700000000000.0,Bridge in front of the Ministry of Interior,Khlong Khu Mueang Derm,13.752721017758600,100.49605032679600
611,21.0,2563,คลองหลอดวัดราชนัดดา,หลัง  กทม. 1,29.4,7.1,1.4,0.2,9.6,75.9,17.9,4.2,1.8,0.3,2.9,0.6,20500000000000.0,Behind Bangkok 1,Khlong Lod Wat Ratchanatda,,
612,31.0,2563,คลองหลอดวัดราชบพิธ,ถนนตีทอง,29.7,7.1,3.2,0.0,6.7,75.1,29.4,3.0,0.4,0.3,4.0,0.4,7750000000000.0,Thi Thong Road,Khlong Lod Wat Ratchabophit,,
613,41.0,2563,คลองรอบกรุง,สะพานผ่านฟ้า,29.1,7.1,1.9,0.1,8.4,67.2,23.3,4.5,1.9,0.3,3.2,0.5,7770000000000.0,Phan Fa Bridge,Khlong Rob Krung,,
614,42.0,2563,คลองรอบกรุง,หลังตลาดนานา,29.7,7.2,3.2,0.0,7.4,71.0,24.2,3.9,1.3,0.3,3.1,0.6,4230000000000.0,Behind Nana Market,Khlong Rob Krung,,
615,43.0,2563,คลองรอบกรุง,ปตร. บางลำภู,29.7,7.1,3.6,0.0,6.6,70.3,29.2,3.8,1.2,0.4,3.3,0.5,1950000000000.0,Bang Lamphu Police Station,Khlong Rob Krung,,
616,51.0,2563,คลองรอบกรุง,ปตร. โอ่งอ่าง,29.5,7.1,3.0,0.0,6.8,78.3,43.0,2.7,0.3,0.4,3.6,0.4,1670000000000.0,Police Station Ong Ang,Khlong Rob Krung,,
617,52.0,2563,คลองรอบกรุง,สะพานดำรงสถิต  (ถนนเจริญกรุง),29.5,7.1,2.1,0.0,8.4,77.4,22.8,3.5,1.2,0.4,3.0,0.5,946000000000.0,Damrongsathit Bridge  (Charoen Krung Road),Khlong Rob Krung,,
618,53.0,2563,คลองรอบกรุง,สะพานสมมตอมรมารค (ถนนบำรุงเมือง),29.5,7.1,2.0,0.0,7.8,75.1,23.7,3.7,1.2,0.5,3.2,0.5,949000000000.0,Somtom Amonmark Bridge (Bamrung Mueang Road),Khlong Rob Krung,,
619,61.0,2563,คลองมหานาค,สะพานดำรัส,29.5,7.2,2.3,0.0,9.2,71.5,42.8,4.5,1.5,0.3,2.8,0.4,1050000000000.0,Damrat Bridge,Mahanak Canal,,
620,62.0,2563,คลองมหานาค,สะพานเจริญราษฎร์,29.4,7.2,2.3,0.0,9.9,71.0,41.9,4.0,1.6,0.3,2.3,0.7,1840000000000.0,Charoen Rat Bridge,Mahanak Canal,,
621,63.0,2563,คลองมหานาค,เจริญผล,29.2,7.1,2.2,0.0,9.7,65.7,48.5,4.5,1.9,0.3,2.9,0.8,2250000000000.0,flourish,Mahanak Canal,,
622,72.0,2563,คลองผดุงกรุงเกษม,สถานีสูบน้ำกรุงเกษม,29.3,7.1,2.3,0.0,7.6,66.5,15.6,4.8,1.8,0.3,3.7,0.7,977000000000.0,Krung Kasem Pumping Station,Khlong Phadung Krung Kasem,13.758451025460300,100.51469202709700
623,73.0,2563,คลองผดุงกรุงเกษม,สถานีรถไฟกรุงเทพ,29.5,7.2,1.2,0.2,9.0,66.8,11.0,6.7,3.7,0.3,1.8,0.7,4800000000000.0,Bangkok Railway Station,Khlong Phadung Krung Kasem,13.758451025460300,100.51469202709700
624,74.0,2563,คลองผดุงกรุงเกษม,หน้ากรมวิเทศสหการ,29.5,7.2,3.1,0.0,7.2,69.8,19.6,3.4,0.9,0.4,3.0,0.4,1050000000000.0,Department of Mutual Affairs page,Khlong Phadung Krung Kasem,13.758451025460300,100.51469202709700
625,75.0,2563,คลองผดุงกรุงเกษม,ตลาดเทวราช,29.5,7.2,2.4,0.3,8.3,58.4,32.8,4.0,1.3,0.3,2.9,0.4,3260000000000.0,Thewarat Market,Khlong Phadung Krung Kasem,13.758451025460300,100.51469202709700
626,76.0,2563,คลองผดุงกรุงเกษม,ปตร. เทเวศน์,29.6,7.1,3.1,0.0,7.4,64.2,37.0,2.1,0.1,0.2,3.8,0.5,920000000000.0,Police Station Thewet,Khlong Phadung Krung Kasem,13.758451025460300,100.51469202709700
627,81.0,2563,คลองสามเสน,ปตร. สามเสน,28.8,7.1,1.8,0.0,7.1,52.9,16.5,5.9,3.2,0.3,2.9,0.7,917000000000.0,Samsen Police Station,Khlong Samsen,13.784915972259100,100.50824894184100
628,82.0,2563,คลองสามเสน,วัดโบสถ์,28.7,7.1,1.6,0.0,9.2,53.8,15.4,6.4,4.3,0.2,2.6,1.9,1840000000000.0,Wat Bosat,Khlong Samsen,13.784915972259100,100.50824894184100
629,83.0,2563,คลองสามเสน,อนุสาวรีย์ชัยสมรภูมิ,29.0,7.2,1.0,0.0,10.9,53.5,29.8,7.2,4.6,0.2,2.4,0.9,921000000000.0,Victory Monument,Khlong Samsen,13.784915972259100,100.50824894184100
630,85.0,2563,คลองสามเสน,หลังแฟลตดินแดง,29.0,7.2,1.8,0.0,11.6,54.3,29.3,6.4,4.0,0.2,3.3,0.8,917000000000.0,behind Din Daeng flats,Khlong Samsen,13.784915972259100,100.50824894184100
631,90.0,2563,คลองแสนแสบ,ตลาดหนองจอก,29.8,7.1,4.8,0.0,9.9,52.8,52.3,7.0,3.0,0.3,2.7,0.7,917000000000.0,Nong Chok Market,Khlong Saen Saep,13.8552097,100.8274538
